ds,yhat,yhat_lower,yhat_upper
2008-02-21,1.0463127162176307,0.6799924945104227,1.4190672953724466
2008-02-22,1.0768782474653,0.7190495282702831,1.4514241712428455
2008-02-23,1.2464787309816405,0.8849332307749186,1.5983558101956121
2008-02-24,1.2133947511243934,0.8754722632123829,1.584215747740431
2008-02-25,0.9872329171418105,0.6080554587434164,1.3483395499611754
2008-02-26,1.049571477068501,0.689139851609026,1.393168474204455
2008-02-27,1.057822831724913,0.7041184329528849,1.4365365064244016
2008-02-28,0.9546472919077766,0.5933996129183824,1.2975128587207712
2008-02-29,1.005179508332293,0.6628169325959864,1.3230876578941004
2008-03-01,1.1952494401204106,0.8253539689153268,1.5513905427159327
2008-03-02,1.1827889846579198,0.8401709399363555,1.563041777064286
2008-03-03,0.9770578062921634,0.5792241798828885,1.3392919307058968
2008-03-04,1.059295657253254,0.6984915482688232,1.426121538271488
2008-03-05,1.0865912797419106,0.6937473451500449,1.4095211873077864
2008-03-06,1.0013021005555278,0.6409092344752791,1.3743801558029671
2008-03-07,1.068286030224541,0.7037299898657445,1.452551920975096
2008-03-08,1.2731271314709798,0.9114678274863993,1.6641677960568724
2008-03-09,1.2735461973302047,0.9284812356196396,1.6506864643801942
2008-03-10,1.0786297138670946,0.7306397062425991,1.4518314203549612
2008-03-11,1.1694844590728577,0.8202095355834705,1.546385828307746
2008-03-12,1.2031078061740779,0.8105557421091033,1.579862875895453
2008-03-13,1.1218079428010912,0.7928524898751221,1.504388044791851
2008-03-14,1.1904353380970398,0.8277786324684967,1.5868312967411036
2008-03-15,1.3946072614540266,1.0416263376395136,1.7641406358428429
2008-03-16,1.3921164491628675,1.0337629563515123,1.7471408647876618
2008-03-17,1.1921574648614728,0.813091075279223,1.5677567071372087
2008-03-18,1.2759780889576149,0.8910799943973708,1.6552740142920728
2008-03-19,1.3007458989040606,0.9139986952765683,1.6620624457067894
2008-03-20,1.208964352716024,0.8491447702702047,1.5829021817419222
2008-03-21,1.2656998132630308,0.9186944377337272,1.6376812739643618
2008-03-22,1.4568014241738316,1.0958103541713191,1.863189558477287
2008-03-23,1.4403050397939097,1.093525866008859,1.8225933146799935
2008-03-24,1.2256548576859914,0.8631164278194182,1.602000184282141
2008-03-25,1.2943501855843542,0.9349498040486288,1.6199889324541803
2008-03-26,1.3038075934961937,0.9195623188330777,1.6583880329754406
2008-03-27,1.196772842505339,0.8509905711676494,1.5685416649151833
2008-03-28,1.238544095965995,0.8600830887357179,1.6098859494360027
2008-03-29,1.4151883800544436,1.0529056680869309,1.7692111955361856
2008-03-30,1.3849425396170016,1.0297301059972224,1.7280963880510587
2008-03-31,1.157432368433352,0.8101548353638862,1.4957414316390616
2008-04-01,1.2143173637785423,0.8602966867489493,1.5967394219155246
2008-04-02,1.2131513614837224,0.8390864354848527,1.602343323812018
2008-04-03,1.096793437388174,0.7156849882565967,1.4836181308128191
2008-04-04,1.1306305645601464,0.7721443289109973,1.4846397590447211
2008-04-05,1.3007939679103606,0.9241795826729263,1.651198554637448
2008-04-06,1.2655603890612492,0.897773633900089,1.644866173587918
2008-04-07,1.034571901393722,0.6607645522756334,1.4026355922516145
2008-04-08,1.0894816813246737,0.733983098413875,1.4494758860449504
2008-04-09,1.0878159454853695,0.7106186505151172,1.455434982216498
2008-04-10,0.9723863914844418,0.5934166912122619,1.3226223366274035
2008-04-11,1.0085145837507026,0.6572151341038455,1.3740054488210225
2008-04-12,1.1822501795073488,0.823187780745896,1.5413591636822617
2008-04-13,1.1517741637431516,0.7919248052167253,1.527911826237625
2008-04-14,0.9266206926017714,0.5287144490507428,1.2769072514978164
2008-04-15,0.9883249149493931,0.6370534004173464,1.3686031384939297
2008-04-16,0.9942869502228814,0.6218120209330151,1.329420414776807
2008-04-17,0.8871863336209008,0.5165464587787073,1.2596195823390712
2008-04-18,0.9322083485307527,0.5605155465387524,1.2852673184896173
2008-04-19,1.1152641244547958,0.7440281329279053,1.4577800130375815
2008-04-20,1.094395657007599,0.7227774005242563,1.460990983021659
2008-04-21,0.8789993410369993,0.49042140329889233,1.2438802357163454
2008-04-22,0.9504753816239766,0.5915476081028636,1.2952353167706765
2008-04-23,0.9660932586181039,0.5875404941714071,1.3466249126258665
2008-04-24,0.8684075551957258,0.5138582101806461,1.2522759776531034
2008-04-25,0.9224855707829238,0.5388867541939333,1.2749168933254003
2008-04-26,1.1141285974024866,0.7462058433785504,1.4797556263094733
2008-04-27,1.101278016413162,0.7439100266731057,1.4680175410720904
2008-04-28,0.8932398061871207,0.5115928727994783,1.241671978853321
2008-04-29,0.971334823547917,0.6083465750587175,1.3339509211253855
2008-04-30,0.9927650310008269,0.644763699124109,1.365441322048271
2008-05-01,0.9000299747788681,0.5508223759388517,1.2569697938188176
2008-05-02,0.9581549267335223,0.6246974928043176,1.300192496977026
2008-05-03,1.152912560183275,0.7916833995669731,1.5063205665367552
2008-05-04,1.1422293064364832,0.8143129229302772,1.5138981804977067
2008-05-05,0.9354099714649529,0.5746152025860315,1.323138494140086
2008-05-06,1.0137879642664553,0.6540457268358144,1.357378008635865
2008-05-07,1.0345912981730652,0.6564828563528777,1.4042170199056854
2008-05-08,0.9403586605797428,0.5870846969546538,1.3109614498496271
2008-05-09,0.9961669566559757,0.6226157580548354,1.342718680245914
2008-05-10,1.187852192482218,0.8160440408623956,1.547107346072429
2008-05-11,1.1734148432585512,0.7974873429933347,1.537874756566444
2008-05-12,0.9622432891807808,0.5943539403677985,1.3234424168262084
2008-05-13,1.035762678433941,0.6749723306024243,1.4047090252656296
2008-05-14,1.0512993915845832,0.6790244632168793,1.4206123505446908
2008-05-15,0.9514954214607714,0.5841490416041407,1.3163616577007848
2008-05-16,1.0015340969357003,0.6409326530178522,1.362656177459637
2008-05-17,1.1873590469478428,0.8071549976280297,1.5557091034522188
2008-05-18,1.1670775823629143,0.8115272148019146,1.5247372439697955
2008-05-19,0.9501821172765246,0.5729286501437091,1.3246547210338715
2008-05-20,1.0181970305018913,0.6273134636509108,1.3780377009075464
2008-05-21,1.0285411854798008,0.6385973179014076,1.3863317579406258
2008-05-22,0.923940467789878,0.5490612326145906,1.2683649252505964
2008-05-23,0.9696518149852853,0.6192268493755093,1.345770567716581
2008-05-24,1.151680677338284,0.7866372550388085,1.5174719116459712
2008-05-25,1.1281831304933205,0.7540101900383939,1.4760161151371236
2008-05-26,0.9086862982217709,0.5333729547004387,1.264376886159192
2008-05-27,0.9747345184704951,0.5958575865010809,1.3442484603239744
2008-05-28,0.9837514966807289,0.6084122578696234,1.3364574847521635
2008-05-29,0.8784528237245346,0.49210387408724193,1.2266494319181682
2008-05-30,0.9240703428853679,0.5522955217674297,1.2976227836945913
2008-05-31,1.1065703050404374,0.7636496713071785,1.4706355467265255
2008-06-01,1.08405652406869,0.7180070041312585,1.4440875482265878
2008-06-02,0.8659921720223045,0.48131473814038594,1.2266767104926115
2008-06-03,0.9338476190767446,0.5479136734855643,1.2994034160244947
2008-06-04,0.9449645249739369,0.5711416135768782,1.3315993024798913
2008-06-05,0.8419705137280852,0.4633471461418512,1.2101755713205413
2008-06-06,0.8900058631288268,0.5170554395724524,1.2351960055070277
2008-06-07,1.07494408930413,0.71779899977135,1.4631715968534218
2008-06-08,1.0547975749606433,0.6848364498734199,1.404165405228022
2008-06-09,0.8389418146331424,0.45392976267469104,1.1843747826484519
2008-06-10,0.9087656147935455,0.5338033636440692,1.2675619251098982
2008-06-11,0.9215373893302483,0.5807208698807808,1.286543322491273
2008-06-12,0.8198218188859783,0.4568499589700715,1.1839719369857633
2008-06-13,0.868708247165765,0.5138907674976807,1.2060814530871748
2008-06-14,1.0540326427397158,0.6913492294934045,1.4170381762437334
2008-06-15,1.0337842316026933,0.6546154500183633,1.4026902278837525
2008-06-16,0.817330340340517,0.4443032735778179,1.1944987834763519
2008-06-17,0.8860667653549686,0.5330926324010574,1.2679445083174192
2008-06-18,0.8972837983023003,0.5187322868193333,1.217905234743885
2008-06-19,0.7935821784785209,0.4385673240486843,1.1787224689679203
2008-06-20,0.8401003603678014,0.4654640813429251,1.236428837400446
2008-06-21,1.0227349526657623,0.6828236554369619,1.3734504697671144
2008-06-22,0.999545473987682,0.644240221962143,1.3514932773239572
2008-06-23,0.7799770163088089,0.4075381463842881,1.1440575198381877
2008-06-24,0.8455081927309525,0.46659037871351794,1.2219344288856597
2008-06-25,0.8535145692623028,0.5048791735498154,1.209539137054552
2008-06-26,0.7466819273147677,0.39095002965221304,1.1307690231976526
2008-06-27,0.7902308254638438,0.4302605715288427,1.1657231927436307
2008-06-28,0.9701343991193063,0.5967655427313162,1.3282487783232788
2008-06-29,0.9445206333177418,0.5784822141056147,1.307432115038752
2008-06-30,0.7228927384871751,0.3749227692332957,1.0769697086113443
2008-07-01,0.7867751600696159,0.4389959779684871,1.1719684705782492
2008-07-02,0.7935754072817904,0.4375604838824513,1.1792624948194759
2008-07-03,0.6859961443179936,0.3172748471083539,1.0569139920987198
2008-07-04,0.7292590490956898,0.35479307999985343,1.0906327176766686
2008-07-05,0.9093224095181098,0.5337936048945193,1.2802575978823927
2008-07-06,0.8842837011736822,0.5208516515385778,1.2687955970274616
2008-07-07,0.663600817994198,0.29567155056703504,1.0185969631863885
2008-07-08,0.7287393918778525,0.36973801084258356,1.0856807796703598
2008-07-09,0.7370364370505695,0.3741276671662816,1.1007902619170546
2008-07-10,0.6311146770475204,0.2604202165992051,0.9875056577011864
2008-07-11,0.6761090081996812,0.30942360416462983,1.0319837137603844
2008-07-12,0.8578869976761602,0.4916628910275943,1.203837376461646
2008-07-13,0.8344545772867318,0.45810580710649734,1.191860706868357
2008-07-14,0.6151805133081729,0.23442300801734822,0.9660643806038814
2008-07-15,0.6814469910470317,0.336481171333578,1.02986828614185
2008-07-16,0.6905164493924615,0.33403428875370905,1.0920292641754534
2008-07-17,0.5849489223737694,0.2148227127108436,0.9390564521393382
2008-07-18,0.6298312434499946,0.29016002948682146,0.9829920402856707
2008-07-19,0.8109999180653638,0.4537534866993276,1.167791374189722
2008-07-20,0.7864487417431629,0.4263943855133674,1.1642287729089948
2008-07-21,0.5655546712686745,0.20510655204420258,0.9374520045027279
2008-07-22,0.6297292286659608,0.28521118300815085,1.011850011169451
2008-07-23,0.6362855299325656,0.23559691560115173,0.9722201363369268
2008-07-24,0.5278551696831787,0.1395094097882786,0.8936987052530262
2008-07-25,0.5696163101193151,0.20813652807911978,0.9188632239165009
2008-07-26,0.7475147918136187,0.38416452270206647,1.1112231431680628
2008-07-27,0.7196693748566096,0.30781559616905824,1.079017285230123
2008-07-28,0.4955946681155904,0.1411997420951154,0.8792412661447006
2008-07-29,0.5568490943636943,0.21245529784577402,0.9273132453578478
2008-07-30,0.5608980676368458,0.2019976610326227,0.9454440161486539
2008-07-31,0.4505267126152205,0.08339973440864132,0.8206225311192926
2008-08-01,0.4910635848238447,0.12644910855075414,0.8365086819646914
2008-08-02,0.6685973283466848,0.29795783711189044,1.049529216316742
2008-08-03,0.6413775043828085,0.31534125823506653,1.0309181023113927
2008-08-04,0.4190332753119047,0.06937669579579768,0.7929473243826007
2008-08-05,0.483217417473803,0.13459378739846625,0.8229000602641685
2008-08-06,0.4914659593701681,0.12900290477156878,0.8371204841483403
2008-08-07,0.3866078867994268,0.043735168757466775,0.7554548594634364
2008-08-08,0.43398647340816154,0.07242116146742628,0.7869347406499467
2008-08-09,0.6196742579171336,0.24599013828149555,1.009437919892077
2008-08-10,0.601872968077908,0.2396997448861116,0.9767398156452046
2008-08-11,0.39013212260685315,0.028758053285460033,0.7391222477018446
2008-08-12,0.46599380903902443,0.11023518535927057,0.8282508469502463
2008-08-13,0.48685393588753856,0.09278254710047412,0.8621419681747046
2008-08-14,0.395381290424036,0.03086054800595608,0.788815330404522
2008-08-15,0.4567213569863079,0.08554283933154447,0.7935667615913405
2008-08-16,0.6567359657116892,0.29880854573944304,1.0237437877235753
2008-08-17,0.6534008660868872,0.2618296907833306,1.0146910218712788
2008-08-18,0.4560294066163224,0.06820266617543941,0.836806437749681
2008-08-19,0.545922782210168,0.16844199623357392,0.9088851470881039
2008-08-20,0.580237009674851,0.22741588280962072,0.9470998240077046
2008-08-21,0.5014009032303309,0.13799601780095117,0.8927540525488976
2008-08-22,0.5743464096965033,0.19760751625954345,0.932560019602832
2008-08-23,0.784733101470376,0.4319007876233458,1.1425287654811824
2008-08-24,0.7903578856228259,0.4448710463476046,1.179738584417686
2008-08-25,0.6003834063780347,0.2473886662913516,0.9602577965810588
2008-08-26,0.6959923794403362,0.336077804512053,1.0448252400585047
2008-08-27,0.7342578986704396,0.3801553669234451,1.0716758242193585
2008-08-28,0.6575638855672101,0.30679031284408126,1.0631840641214587
2008-08-29,0.7308369612509829,0.3725345362704306,1.0729954881761912
2008-08-30,0.9397714831736671,0.5774150283161992,1.3295696853320307
2008-08-31,0.942238774951309,0.6066030429796416,1.290372166969311
2008-09-01,0.7475140238170119,0.3718636613317137,1.111315462708605
2008-09-02,0.8369281090543561,0.4820283214252491,1.1768585146728645
2008-09-03,0.8677344541964381,0.4928123503149935,1.2351572551751029
2008-09-04,0.7825251520595222,0.42290847139135684,1.1350063334204925
2008-09-05,0.8464577455069718,0.4857370758324316,1.2044147640894896
2008-09-06,1.0454745314458394,0.680101503224882,1.3972349817124696
2008-09-07,1.0377055607122834,0.657793186213754,1.3946472684668314
2008-09-08,0.832688967872643,0.44929617520215853,1.1800380520577436
2008-09-09,0.9120160650090183,0.5510365787540494,1.279602893839382
2008-09-10,0.9331914695631063,0.5764373124797721,1.3091811165724192
2008-09-11,0.8390426945349518,0.4670639632282211,1.2080432557926568
2008-09-12,0.8949407601567065,0.5181764099328784,1.2114700499124063
2008-09-13,1.0870138629950463,0.7310577967239186,1.4430337607624326
2008-09-14,1.0735454311079382,0.7418646736850673,1.4465136842562398
2008-09-15,0.8641903384125332,0.4946646668419863,1.2003408832193307
2008-09-16,0.9406168306256597,0.5653804457155678,1.2941265763231613
2008-09-17,0.9603645268956786,0.565776559239515,1.331338373979831
2008-09-18,0.8662529923628313,0.5085031340165953,1.2268215292787905
2008-09-19,0.923602478538259,0.5684557058595574,1.2947342021532238
2008-09-20,1.1184488746868677,0.7270594321421775,1.4627213498861455
2008-09-21,1.1089441750542905,0.7223916405640646,1.4494271939144856
2008-09-22,0.9045761806070896,0.5407923574137634,1.2893516161060175
2008-09-23,0.9868149036318249,0.6338376191585539,1.3601417842952692
2008-09-24,1.0129759277756052,0.6293828942387409,1.379318872036843
2008-09-25,0.9256350824395084,0.5747707712314861,1.3041538933618524
2008-09-26,0.9898558707959216,0.6057609253388998,1.343548015126568
2008-09-27,1.1914115197422956,0.8423985077714551,1.5610699754436226
2008-09-28,1.1881987537552134,0.8380082328967076,1.5777785867965737
2008-09-29,0.9894468928589557,0.6181446268328815,1.3674168285334762
2008-09-30,1.076389391807395,0.7122467809305016,1.4371086911516044
2008-10-01,1.1061280317364894,0.7349261567030526,1.4614447761324758
2008-10-02,1.0210538596988494,0.6433699546746322,1.3669821950777648
2008-10-03,1.0860801572118781,0.7219183764647465,1.4437037582416843
2008-10-04,1.286869150687516,0.9386654301608722,1.6633688143466994
2008-10-05,1.2812434479667,0.9208891161173018,1.6472118990274989
2008-10-06,1.0784156174762505,0.7168704667075712,1.4463965940516
2008-10-07,1.159643102907774,0.7819993871797162,1.5494970499916099
2008-10-08,1.1820984849368343,0.8002001371941458,1.5320884959518122
2008-10-09,1.0882892489646823,0.7152400298841843,1.4658939949372178
2008-10-10,1.143288345033425,0.7904351002256492,1.485194261276828
2008-10-11,1.3329573064385443,0.9749357252198703,1.7082234305785393
2008-10-12,1.3153529969447872,0.9742112021167124,1.6887441866168933
2008-10-13,1.0999515187669873,0.7106365015302569,1.4584976020536018
2008-10-14,1.1682966168777027,0.8241077849230564,1.5272927319277814
2008-10-15,1.1778627571981573,0.8367106084030156,1.5810327513776747
2008-10-16,1.0714672227223574,0.7385241643057707,1.4298109940180168
2008-10-17,1.114492713000191,0.742850411214503,1.498616174013092
2008-10-18,1.293102421679697,0.9188625062516851,1.609168457143496
2008-10-19,1.2656388736152717,0.8848019313161044,1.6419382193173153
2008-10-20,1.0418402630189543,0.6861943066894975,1.4027870878796862
2008-10-21,1.1034818296785796,0.7338722827028411,1.49340866186285
2008-10-22,1.1082326389712203,0.7207895328545307,1.486009823257192
2008-10-23,0.9990622794820809,0.6727883973225922,1.3643485902706298
2008-10-24,1.041459110436359,0.6555796624720863,1.3851090887272695
2008-10-25,1.2216421533943844,0.8509767307409583,1.5790830659928103
2008-10-26,1.1979579991576894,0.8464560755556143,1.5739645158779108
2008-10-27,0.9800965279759652,0.5999643183045414,1.3269862999467972
2008-10-28,1.0497330022866267,0.6966769876965953,1.4079306461203425
2008-10-29,1.0643868847549136,0.6997450352049267,1.4362041441965891
2008-10-30,0.9668318476169215,0.5980346477165475,1.3282318311134629
2008-10-31,1.0223185239909176,0.6672211851413029,1.3844030808168073
2008-11-01,1.2167919824868747,0.8310064876109423,1.5801956692822363
2008-11-02,1.2082951542458367,0.8442483790883288,1.597919957560571
2008-11-03,1.0061918437936639,0.6238471583930243,1.3577542776796272
2008-11-04,1.0918166956514377,0.7234887718025189,1.4513098290983348
2008-11-05,1.1223422666453842,0.7384394140811457,1.493222496915098
2008-11-06,1.0401974568808108,0.6702936928793299,1.4109654839468087
2008-11-07,1.1102986324885666,0.7624530826786716,1.504104710118711
2008-11-08,1.3182752051780304,0.9605550399013858,1.6562501074197369
2008-11-09,1.3218806884670922,0.9547919186975763,1.6608802971711447
2008-11-10,1.1302226652909777,0.7481921826367253,1.5176072943820789
2008-11-11,1.224418860101443,0.8462825924579778,1.5913294411014292
2008-11-12,1.2615008316430205,0.875733434085746,1.6283799343806582
2008-11-13,1.183741797409379,0.828922085726615,1.5795754479209143
2008-11-14,1.2559850484367283,0.9031272914592604,1.6060363190159668
2008-11-15,1.4638394280074762,1.0777542985406576,1.8085541582464877
2008-11-16,1.4650904745120161,1.0924753660640685,1.8414138342742592
2008-11-17,1.2689291439121402,0.9136223623986387,1.6433437357784881
2008-11-18,1.3566053433057392,0.9722845366203088,1.7231365073627334
2008-11-19,1.3852963416897326,1.0158384606237114,1.7400235946912332
2008-11-20,1.297524285830983,0.9488467155406682,1.6664760284959474
2008-11-21,1.3583841885887333,0.9833148337178067,1.708689750585541
2008-11-22,1.553764247221582,1.192303630622627,1.913033515931816
2008-11-23,1.5417496596960512,1.1829085676952482,1.9167736307427528
2008-11-24,1.3318435733871288,0.9793773497328642,1.6902444609677327
2008-11-25,1.4056126050313489,1.0535724994332722,1.758745374672972
2008-11-26,1.4205472107024986,1.043036282716123,1.7705105009486546
2008-11-27,1.3194713459524883,0.9706789725856644,1.6675016710843578
2008-11-28,1.3677629895391321,1.0009214917087175,1.7479875057684302
2008-11-29,1.5515675826937259,1.1926759179459363,1.9052706703446127
2008-11-30,1.529195729480612,1.1701886066260425,1.9116020231950268
2008-12-01,1.3103389485990231,0.9397278783857383,1.691036492449365
2008-12-02,1.3767110457426641,1.0216483568066823,1.7181413426547052
2008-12-03,1.3859054864328129,1.0265545553258495,1.7523166695746142
2008-12-04,1.2808032789026629,0.9172978348194756,1.6595873203105704
2008-12-05,1.3267929764619588,0.944734365958962,1.6844484930979808
2008-12-06,1.509984853031269,1.1479925149666657,1.8846760569534202
2008-12-07,1.4886105650314816,1.1256501476513798,1.890041693049445
2008-12-08,1.272242024517351,0.9178256963453307,1.64662499043442
2008-12-09,1.342436956094616,0.952823714356103,1.7071796068848903
2008-12-10,1.3566013926231475,0.978927137524108,1.7624383424532561
2008-12-11,1.2574034695953589,0.9072005743858934,1.6046974257081486
2008-12-12,1.3099999573653234,0.9518591551793182,1.6830241971021367
2008-12-13,1.5002573988606311,1.1302505495774127,1.8491130627519812
2008-12-14,1.486158969292679,1.1106069408171115,1.854630171995108
2008-12-15,1.2770305808630804,0.929208499590784,1.6337943351787576
2008-12-16,1.354193503542771,0.9722430750296109,1.6948546414425274
2008-12-17,1.3748335613175602,0.9935611832685466,1.7324617257748032
2008-12-18,1.2814210794633856,0.9162362944873903,1.6317920376383726
2008-12-19,1.338942853936405,0.9936447855232264,1.7251748211722548
2008-12-20,1.5331278632500878,1.1743482823204159,1.8805153265398236
2008-12-21,1.5218577168246812,1.1290075411690697,1.9097721268456032
2008-12-22,1.314395268338968,0.9402595901979587,1.6863214093502208
2008-12-23,1.3920386011496482,1.012767470445392,1.7814258912986325
2008-12-24,1.411990413331264,1.0690443173313062,1.7863761902941033
2008-12-25,1.3167769789088637,0.9414957710967388,1.6673596210594872
2008-12-26,1.3714779901051342,1.0092422126860798,1.7336679313246335
2008-12-27,1.5619824945232885,1.1900540569297853,1.9312614717533836
2008-12-28,1.546294875525132,1.1868148039861537,1.9037974482646407
2008-12-29,1.3338587081503528,0.9759641553526105,1.6577030879546992
2008-12-30,1.4061715615967514,1.042293430484398,1.7848868194462448
2008-12-31,1.4206480817882188,1.0859744494691714,1.7853543575475166
2009-01-01,1.3200322823626414,0.9563075098708473,1.683849887281651
2009-01-02,1.3696205387153648,1.003461197650078,1.7219656136897155
2009-01-03,1.555477265223085,1.2114174115147849,1.9027666974139332
2009-01-04,1.5358345584025952,1.1532823443020588,1.887600576038555
2009-01-05,1.3203095441953165,0.9646425081836887,1.6707422243308103
2009-01-06,1.3905469584870764,1.027546396318813,1.778785901025056
2009-01-07,1.4040773138818308,1.0406676102103778,1.745915984068192
2009-01-08,1.3037251492768982,0.9349263668602106,1.6720304590612354
2009-01-09,1.3548289727620364,1.0147094562888077,1.7139432089359306
2009-01-10,1.5434549666563302,1.1955907340972747,1.9155745937397433
2009-01-11,1.5277957965195654,1.1946517110504156,1.9165249733653098
2009-01-12,1.3173882903214027,0.9730936418144105,1.6695223446284213
2009-01-13,1.3937575130219333,1.008564386282495,1.7654917485349715
2009-01-14,1.4142775541209212,1.0331231988863783,1.7756095850520206
2009-01-15,1.3215834586284156,0.9559173358228449,1.6853381884469387
2009-01-16,1.3807958171328467,1.0351555336226097,1.7403451727651054
2009-01-17,1.5777399627879585,1.2173229733423,1.9512477334238123
2009-01-18,1.5703509732339573,1.1870315472298014,1.931826066265724
2009-01-19,1.3678980808963632,1.0397749414853468,1.744014738909735
2009-01-20,1.45163583963946,1.085789199234648,1.8348055127472558
2009-01-21,1.4786721783226158,1.1397755288343314,1.8463732335824963
2009-01-22,1.3913875799327207,1.037858859186575,1.7587668528935207
2009-01-23,1.454666710561695,1.0499437567268932,1.794194583602514
2009-01-24,1.654124260062344,1.2933162208149762,2.0346344140795125
2009-01-25,1.6475160167356304,1.3015317142711154,2.0125516192469406
2009-01-26,1.4439686187481628,1.0785054366614104,1.818009786063124
2009-01-27,1.5246351886040463,1.1762295162725083,1.8877138993867633
2009-01-28,1.5465668622909152,1.1817175721990907,1.9179232847999863
2009-01-29,1.4521343585902655,1.0941926059559628,1.8187489926782072
2009-01-30,1.5062608476964068,1.1529533964736869,1.8899119776745117
2009-01-31,1.6946478454702718,1.3442750546454196,2.056193129034619
2009-02-01,1.67518515055125,1.2962918345340781,2.0243518402575678
2009-02-02,1.4571782922620566,1.0643710695797954,1.8297761295747552
2009-02-03,1.5220007503692305,1.1322541612137047,1.875129479619219
2009-02-04,1.5269610409958843,1.1494891760289632,1.9113026610270014
2009-02-05,1.414718922462305,1.062341202270052,1.782518255718881
2009-02-06,1.450512111139665,1.0901638818169215,1.7923410931639758
2009-02-07,1.620375383732224,1.2262739430317064,1.9785012525891508
2009-02-08,1.5825432484583688,1.2118393631930249,1.9329089255735201
2009-02-09,1.3466698291366854,0.9716475117406966,1.710415693611071
2009-02-10,1.3944734055919659,1.0683137374067033,1.7640790674426785
2009-02-11,1.3835977836657585,1.0079050062800827,1.7370140096018507
2009-02-12,1.2570154542607601,0.9141846889999528,1.6268189454926816
2009-02-13,1.2802530552606957,0.9090337797903957,1.6338489067182365
2009-02-14,1.439602223748972,1.059925353424058,1.796420036396855
2009-02-15,1.3935166419276488,1.0392203803440143,1.7645296609204657
2009-02-16,1.1518271522267325,0.784568759165519,1.5092798599694255
2009-02-17,1.1963824894393553,0.8274859159430465,1.5780983934052277
2009-02-18,1.1849059881875497,0.8169140152968931,1.588112792858399
2009-02-19,1.060402754404626,0.7234506936686724,1.4492598482276897
2009-02-20,1.088378891336355,0.7485595926968434,1.4595136385449647
2009-02-21,1.2550548178442462,0.8764678694169737,1.6141945718828414
2009-02-22,1.2187639804064654,0.858346777801911,1.5624702373940316
2009-02-23,0.9891706769595732,0.6420511710103513,1.3535722813906341
2009-02-24,1.0479144642472726,0.6713615153700437,1.4075070637795477
2009-02-25,1.052471409291113,0.6765700961926379,1.418037442524204
2009-02-26,0.9455665573697536,0.5848992233365888,1.3008607398518188
2009-02-27,0.9923990752708379,0.6164913314043121,1.3475261097997904
2009-02-28,1.1788619640517968,0.8058655692507957,1.5483860621767906
2009-03-01,1.1629474910633852,0.8001068515197454,1.55546730117907
2009-03-02,0.9539719036085297,0.600113900728081,1.3041804775001156
2009-03-03,1.0332267398416937,0.6308374809305722,1.4187587709354956
2009-03-04,1.05784684501386,0.6709688466927722,1.4076197311384524
2009-03-05,0.9702293201222213,0.5941800088490645,1.3427993908966138
2009-03-06,1.0352647268802753,0.6813764507442082,1.391207376280814
2009-03-07,1.2385623218855637,0.8473098050509656,1.611717283117404
2009-03-08,1.2378603644022905,0.9049808991168622,1.6037592928711246
2009-03-09,1.0422549728757857,0.6664905747499115,1.4079954204075809
2009-03-10,1.1328547781440983,0.7567824384556924,1.5061855184408106
2009-03-11,1.1666514344400047,0.8142927462233318,1.5052618553005412
2009-03-12,1.0859401892418454,0.7450277512339559,1.4439678002687402
2009-03-13,1.1555518308385215,0.7566332168958009,1.506738721278823
2009-03-14,1.3610778016706777,1.0085179121136556,1.7131252892797313
2009-03-15,1.3602795562090393,0.9579546867814256,1.7221511450871443
2009-03-16,1.1623156903261804,0.7808843546408407,1.5220476134300072
2009-03-17,1.2483941575559832,0.8766266235824114,1.6160370445226337
2009-03-18,1.2756397139884201,0.9338437202979125,1.6728488900748106
2009-03-19,1.1865108842531622,0.8059451194270778,1.5248050352542786
2009-03-20,1.2460278668270433,0.892820375343936,1.604217188040847
2009-03-21,1.4399932713261394,1.0895395124412788,1.81860222229486
2009-03-22,1.4263968735172297,1.0702181950766783,1.807233344319285
2009-03-23,1.2146380216660069,0.8669362203241107,1.5634032811337981
2009-03-24,1.2861731133257575,0.9132932936266428,1.6307281173313373
2009-03-25,1.2983783827265878,0.9473217466894147,1.6469825296485452
2009-03-26,1.1939623821847507,0.8041525302955499,1.5190092636565606
2009-03-27,1.2381896574942324,0.8767428628896093,1.633397990363553
2009-03-28,1.4170975813500026,1.0401222249498399,1.7964819234472675
2009-03-29,1.388897587852445,1.0222592495561118,1.760661484972608
2009-03-30,1.1631944921989255,0.7725559541546654,1.5327929519267238
2009-03-31,1.2216313447284461,0.8795181058505414,1.6035285310933973
2009-04-01,1.2217500824304293,0.883368075301565,1.5798044166889862
2009-04-02,1.1064023696112975,0.7405739496840862,1.501705155912746
2009-04-03,1.1409721246461475,0.7861395224977054,1.5078303732603742
2009-04-04,1.3115916827457437,0.916697865813306,1.6625298733570497
2009-04-05,1.2765428164808552,0.8962346841420932,1.6521316925083478
2009-04-06,1.0454762630754542,0.6792068824017974,1.422632988982024
2009-04-07,1.1000571736189395,0.7316959984344859,1.4471231980876644
2009-04-08,1.0978267026246966,0.7376004363958715,1.4789033213260987
2009-04-09,0.9816140839190867,0.6132304611341836,1.3297933095566135
2009-04-10,1.0167606419295978,0.6700250931917212,1.393397316239522
2009-04-11,1.1893376401895686,0.7917693119643328,1.5602479576976722
2009-04-12,1.1575491417830537,0.810853008964545,1.5053827162407907
